,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
814,Java-eiland,52.3788115,4.92486,TrainMore Piet Heinkade,52.375630277764365,4.928309865063385,Gym
815,Java-eiland,52.3788115,4.92486,Bakkerij Westers,52.37936817067564,4.922428333794131,Bakery
816,Java-eiland,52.3788115,4.92486,Delete Professionals in Waxing,52.37568677512421,4.925806606091897,Health & Beauty Service
817,Java-eiland,52.3788115,4.92486,Unique,52.375516426304095,4.926392936548083,Campaign Office
818,Java-eiland,52.3788115,4.92486,Funda Real Estate,52.3770499,4.91902,Office
819,Java-eiland,52.3788115,4.92486,Sneakerness,52.38238114780498,4.920839461775654,Exhibit
820,KNSM-eiland,52.3788268,4.94880435,Bushalte KNSM-Laan,52.37711,4.946006,Bus Stop
821,KNSM-eiland,52.3788268,4.94880435,Barcelonaplein,52.37651295016439,4.944526754786899,Plaza
822,KNSM-eiland,52.3788268,4.94880435,B&B de Dageraad,52.37523090935235,4.94857802387484,Bed & Breakfast
823,KNSM-eiland,52.3788268,4.94880435,Binnen IJ,52.3826313764956,4.951808636898204,Canal
824,KNSM-eiland,52.3788268,4.94880435,Tegelbergplein,52.37437654943901,4.948939921340235,Scenic Lookout
825,Sporenburg,52.37415185,4.9471025,Kanis & Meiland,52.37632319694911,4.94067004722105,Café
826,Sporenburg,52.37415185,4.9471025,de Oceaan,52.371463,4.94689,Dutch Restaurant
827,Sporenburg,52.37415185,4.9471025,Jachthaven Piet Hein,52.37235534720316,4.946372581729216,Harbor / Marina
828,Sporenburg,52.37415185,4.9471025,Holiday Apartment Amsterdam A270,52.37685671400388,4.946873188018799,Bed & Breakfast
829,Sporenburg,52.37415185,4.9471025,Barcelonaplein,52.37651295016439,4.944526754786899,Plaza
830,Sporenburg,52.37415185,4.9471025,Bushalte KNSM-Laan,52.37711,4.946006,Bus Stop
831,Sporenburg,52.37415185,4.9471025,Gentleman Kapsalon,52.376778118968936,4.943246841430664,Cosmetics Shop
832,Borneo,52.371664700000004,4.9465046,The Harbour Club,52.36920281561751,4.9473106714792,Lounge
833,Borneo,52.371664700000004,4.9465046,Biologische markt van Eesterenlaan,52.37160615988326,4.940757907526256,Farmers Market
834,Borneo,52.371664700000004,4.9465046,de Oceaan,52.371463,4.94689,Dutch Restaurant
835,Borneo,52.371664700000004,4.9465046,Mora Mora,52.3701168125331,4.945508605681122,Moving Target
836,Borneo,52.371664700000004,4.9465046,Crossfit Zeeburg,52.36881,4.948094,Gym
837,Entrepot-Noordwest,52.3691756,4.93527505,Funenpark,52.36938414822767,4.933417912100085,Park
838,Entrepot-Noordwest,52.3691756,4.93527505,Hampton by Hilton (Hampton by Hilton Amsterdam Centre East),52.37139120683374,4.93446472062671,Hotel
839,Entrepot-Noordwest,52.3691756,4.93527505,Baretto,52.371179,4.931153,Café
840,Entrepot-Noordwest,52.3691756,4.93527505,Fromagerie Kef,52.37053574909859,4.930275576408929,Cheese Shop
841,Entrepot-Noordwest,52.3691756,4.93527505,De Pindakaaswinkel,52.371109938249,4.93102359585464,Deli / Bodega
842,Entrepot-Noordwest,52.3691756,4.93527505,Doctor Feelgood  - Massage Company,52.370020264287405,4.929426706857702,Spa
843,Entrepot-Noordwest,52.3691756,4.93527505,Thull’s Deli,52.37284,4.938553,Deli / Bodega
844,Entrepot-Noordwest,52.3691756,4.93527505,"Olie & zo, eten & drinken",52.371625,4.930932,Restaurant
845,Entrepot-Noordwest,52.3691756,4.93527505,Studio/K,52.364956864830525,4.9361016863983185,Indie Movie Theater
846,Entrepot-Noordwest,52.3691756,4.93527505,Groenteboer Borneo,52.37319274423853,4.93850488297236,Grocery Store
847,Entrepot-Noordwest,52.3691756,4.93527505,Rosa & Rita,52.37196991265497,4.931231571639581,Restaurant
848,Entrepot-Noordwest,52.3691756,4.93527505,Restaurant Pompstation,52.36601908247345,4.933360739232659,French Restaurant
849,Entrepot-Noordwest,52.3691756,4.93527505,Brunchroom,52.369453463924415,4.928397071643474,Breakfast Spot
850,Entrepot-Noordwest,52.3691756,4.93527505,Biologische markt van Eesterenlaan,52.37160615988326,4.940757907526256,Farmers Market
851,Entrepot-Noordwest,52.3691756,4.93527505,Olie & zo,52.37038025671295,4.929961046347222,Deli / Bodega
852,Entrepot-Noordwest,52.3691756,4.93527505,Mondo Mediterraneo,52.37111131381326,4.93141626333565,Italian Restaurant
853,Entrepot-Noordwest,52.3691756,4.93527505,Boulevard Café,52.36861626564043,4.9345557407964,Restaurant
854,Entrepot-Noordwest,52.3691756,4.93527505,Timorplein,52.36538174529081,4.935246788084759,Plaza
855,Entrepot-Noordwest,52.3691756,4.93527505,Bar Czaar,52.3719690270521,4.932015926894747,Gastropub
856,Entrepot-Noordwest,52.3691756,4.93527505,De Zuid,52.37007812640321,4.93558830589477,Café
857,Architectenbuurt,52.368735,4.9423294,The Harbour Club,52.36920281561751,4.9473106714792,Lounge
858,Architectenbuurt,52.368735,4.9423294,Joost,52.36499687646916,4.939657594552207,Bar
859,Architectenbuurt,52.368735,4.9423294,Biologische markt van Eesterenlaan,52.37160615988326,4.940757907526256,Farmers Market
860,Architectenbuurt,52.368735,4.9423294,de Oceaan,52.371463,4.94689,Dutch Restaurant
861,Architectenbuurt,52.368735,4.9423294,Mora Mora,52.3701168125331,4.945508605681122,Moving Target
862,Architectenbuurt,52.368735,4.9423294,Crossfit Zeeburg,52.36881,4.948094,Gym
863,Architectenbuurt,52.368735,4.9423294,De Zuid,52.37007812640321,4.93558830589477,Café
864,Bedrijvengebied Veelaan,52.3678862,4.93682645,Joost,52.36499687646916,4.939657594552207,Bar
865,Bedrijvengebied Veelaan,52.3678862,4.93682645,Studio/K,52.364956864830525,4.9361016863983185,Indie Movie Theater
866,Bedrijvengebied Veelaan,52.3678862,4.93682645,Funenpark,52.36938414822767,4.933417912100085,Park
867,Bedrijvengebied Veelaan,52.3678862,4.93682645,Rum Barrel,52.36382787715207,4.938063171474257,Cocktail Bar
868,Bedrijvengebied Veelaan,52.3678862,4.93682645,IJs van Oost,52.36378310197183,4.93467174921582,Ice Cream Shop
869,Bedrijvengebied Veelaan,52.3678862,4.93682645,Javaplein,52.36437936719982,4.9394362032673245,Plaza
870,Bedrijvengebied Veelaan,52.3678862,4.93682645,Java Bookshop,52.364059931896584,4.937732498186283,Bookstore
871,Bedrijvengebied Veelaan,52.3678862,4.93682645,Bar Basquiat,52.36375791746219,4.935791556690879,Bar
872,Bedrijvengebied Veelaan,52.3678862,4.93682645,De jonge admiraal,52.36385584567928,4.938439949274532,Coffee Shop
873,Bedrijvengebied Veelaan,52.3678862,4.93682645,Koksmuts Cinar,52.363840712263595,4.936585818011375,Turkish Restaurant
874,Bedrijvengebied Veelaan,52.3678862,4.93682645,La Fucina,52.363776303343954,4.936059836116557,Italian Restaurant
875,Bedrijvengebied Veelaan,52.3678862,4.93682645,Coffeecompany,52.36404398045693,4.939334929701676,Coffee Shop
876,Bedrijvengebied Veelaan,52.3678862,4.93682645,Javastraat,52.36375182239379,4.934760100112722,Market
877,Bedrijvengebied Veelaan,52.3678862,4.93682645,Hampton by Hilton (Hampton by Hilton Amsterdam Centre East),52.37139120683374,4.93446472062671,Hotel
878,Bedrijvengebied Veelaan,52.3678862,4.93682645,The Meets,52.364082,4.935408,Café
879,Bedrijvengebied Veelaan,52.3678862,4.93682645,Restaurant Pompstation,52.36601908247345,4.933360739232659,French Restaurant
880,Bedrijvengebied Veelaan,52.3678862,4.93682645,Thai Tiger,52.36381115489139,4.939794271216886,Thai Restaurant
881,Bedrijvengebied Veelaan,52.3678862,4.93682645,Nour,52.363777,4.936549,Middle Eastern Restaurant
882,Bedrijvengebied Veelaan,52.3678862,4.93682645,De Bakkers van Oost,52.363461182968685,4.9357298651028865,Bakery
883,Bedrijvengebied Veelaan,52.3678862,4.93682645,Volendammer Vishandel Schilder,52.36380530824737,4.936366362597825,Fish Market
884,Bedrijvengebied Veelaan,52.3678862,4.93682645,Gallizia,52.363849396557576,4.934254775194617,Italian Restaurant
885,Bedrijvengebied Veelaan,52.3678862,4.93682645,Saray eethuis,52.36384240696234,4.9385923895644135,Bakery
886,Bedrijvengebied Veelaan,52.3678862,4.93682645,Biologische markt van Eesterenlaan,52.37160615988326,4.940757907526256,Farmers Market
887,Bedrijvengebied Veelaan,52.3678862,4.93682645,Café Chantilly,52.36444,4.939659,Tea Room
888,Bedrijvengebied Veelaan,52.3678862,4.93682645,Antep Sofrasi,52.364216043231295,4.937901556936509,Eastern European Restaurant
889,Bedrijvengebied Veelaan,52.3678862,4.93682645,Timorplein,52.36538174529081,4.935246788084759,Plaza
890,Bedrijvengebied Veelaan,52.3678862,4.93682645,Restaurant Mesken,52.36354769244141,4.935703183599852,Restaurant
891,Bedrijvengebied Veelaan,52.3678862,4.93682645,Boulevard Café,52.36861626564043,4.9345557407964,Restaurant
892,Bedrijvengebied Veelaan,52.3678862,4.93682645,Kruidvat,52.36379157441269,4.935574516306141,Drugstore
893,Bedrijvengebied Veelaan,52.3678862,4.93682645,Febo,52.36382520974352,4.939663942008189,Snack Place
894,Bedrijvengebied Veelaan,52.3678862,4.93682645,De Zuid,52.37007812640321,4.93558830589477,Café
895,Bedrijvengebied Veelaan,52.3678862,4.93682645,Parking @ Hampton by Hilton,52.3711762471736,4.934841002810463,Hotel
896,Bedrijvengebied Veelaan,52.3678862,4.93682645,Divan Pastanesi,52.36372919351724,4.937018217706516,Dessert Shop
897,Zeeburgereiland Noordwest,52.3768431,4.960807599999999,Albert Heijn,52.37334,4.964267,Supermarket
898,Zeeburgereiland Noordwest,52.3768431,4.960807599999999,Zneckbar,52.373651,4.964192,Snack Place
899,Zeeburgereiland Noordwest,52.3768431,4.960807599999999,Nuttig!,52.373408,4.964189,Coffee Shop
900,Zeeburgereiland Noordwest,52.3768431,4.960807599999999,Bluey’s Coffee & Kitchen,52.37335,4.964278,Restaurant
901,Zeeburgereiland Noordwest,52.3768431,4.960807599999999,Skatepark Zeeburgereiland,52.373494,4.965408,Skate Park
902,Zeeburgereiland Zuidoost,52.367314,4.969003900000001,Shell,52.36896991,4.970562,Gas Station
903,Zeeburgereiland Zuidoost,52.367314,4.969003900000001,Tramhalte Bob Haarmslaan,52.36906638839307,4.968670599382676,Tram Station
904,Zeeburgereiland Zuidoost,52.367314,4.969003900000001,Sluis steigereiland noord,52.366315987971156,4.973301505773868,Harbor / Marina
905,Zeeburgereiland Zuidoost,52.367314,4.969003900000001,De Wokkel,52.36395215557971,4.970004558563232,Outdoor Sculpture
906,Zeeburgereiland Zuidoost,52.367314,4.969003900000001,Holland Sport Boat Centre,52.36871952056293,4.963511849979119,Harbor / Marina
907,Steigereiland Noord,52.36483255,4.9889595,Steigerpark,52.36331904726795,4.988614917663728,Park
908,Steigereiland Noord,52.36483255,4.9889595,Steigereiland Noord,52.364102247044215,4.987561191173519,Neighborhood
909,Steigereiland Noord,52.36483255,4.9889595,Brigantijnkade,52.36364823810384,4.986460346657049,Harbor / Marina
910,Steigereiland Noord,52.36483255,4.9889595,La Corte Sconta B&B Floating Villa,52.364101363398746,4.9851280054628715,Bed & Breakfast
911,Steigereiland Noord,52.36483255,4.9889595,Steiger C,52.36296414027769,4.983332100011865,Pier
912,Steigereiland Zuid,52.36160725,4.9792259,Vrijburcht,52.36103499642562,4.975467179377204,Restaurant
913,Steigereiland Zuid,52.36160725,4.9792259,Design020,52.36220407988137,4.975423166026897,Design Studio
914,Steigereiland Zuid,52.36160725,4.9792259,Bloem & Zee,52.36250239373753,4.980903707161665,Flower Shop
915,Steigereiland Zuid,52.36160725,4.9792259,Sinck&Ko,52.36222859999999,4.9753854,Furniture / Home Store
916,Steigereiland Zuid,52.36160725,4.9792259,La Corte Sconta B&B Floating Villa,52.364101363398746,4.9851280054628715,Bed & Breakfast
917,Haveneiland Zuidwest/Rieteiland West,52.35479035,4.99264215,Il Sogno,52.356278,4.993656,Italian Restaurant
918,Haveneiland Zuidwest/Rieteiland West,52.35479035,4.99264215,Boerenjongens,52.35666527320575,4.993351625625437,Farmers Market
919,Haveneiland Zuidwest/Rieteiland West,52.35479035,4.99264215,Bloem op IJburg,52.35440521050056,4.996968338737555,Italian Restaurant
920,Haveneiland Zuidwest/Rieteiland West,52.35479035,4.99264215,Fitness Center IJburg,52.356370640131104,4.996743537742808,Gym / Fitness Center
921,Haveneiland Zuidwest/Rieteiland West,52.35479035,4.99264215,Mchi,52.353981522743275,4.997894281962312,Asian Restaurant
922,Haveneiland Zuidwest/Rieteiland West,52.35479035,4.99264215,Bagels & Beans,52.357990644112064,4.990811451518775,Bagel Shop
923,Haveneiland Zuidwest/Rieteiland West,52.35479035,4.99264215,Viswinkel IJburg,52.35831994454955,4.9900902559545335,Fish Market
924,Haveneiland Zuidwest/Rieteiland West,52.35479035,4.99264215,De Bakkersfiets,52.354916,4.995276,Bakery
925,Haveneiland Zuidwest/Rieteiland West,52.35479035,4.99264215,Markt IJburg,52.3589937121664,4.990614965197281,Farmers Market
926,Haveneiland Zuidwest/Rieteiland West,52.35479035,4.99264215,Diemerpark,52.352236531041754,4.987964630126953,Park
927,Haveneiland Zuidwest/Rieteiland West,52.35479035,4.99264215,Diemerstrandje,52.354274246317054,4.986430654371869,Beach
928,Haveneiland Zuidwest/Rieteiland West,52.35479035,4.99264215,Albert Heijn,52.35800932226157,4.9904541118320545,Supermarket
929,Haveneiland Zuidwest/Rieteiland West,52.35479035,4.99264215,Vinny's Bakery,52.35835897286036,4.990084166154,Bakery
930,Haveneiland Zuidwest/Rieteiland West,52.35479035,4.99264215,HEMA,52.3586834,4.9907858,Department Store
931,Haveneiland Zuidwest/Rieteiland West,52.35479035,4.99264215,Winkelcentrum IJburg,52.358527185384105,4.990196228027344,Shopping Mall
932,Haveneiland Zuidwest/Rieteiland West,52.35479035,4.99264215,Gouden Kom,52.3579979596131,4.99128711524387,Chinese Restaurant
933,Haveneiland Zuidwest/Rieteiland West,52.35479035,4.99264215,Gill's Fastfood,52.35886359423451,4.990546794953247,Fast Food Restaurant
934,Haveneiland Zuidwest/Rieteiland West,52.35479035,4.99264215,Tramhalte Vennepluimstraat,52.35738926116469,4.991120963851884,Tram Station
935,Haveneiland Zuidwest/Rieteiland West,52.35479035,4.99264215,Joris Ivensplein,52.35874012225126,4.990058653752299,Park
936,Rieteiland Oost,52.34671465,5.00315,Tennisclub IJburg,52.345644436368616,5.005315991054676,Tennis Court
937,Rieteiland Oost,52.34671465,5.00315,Theo van Goghpark,52.34998535585128,5.006027166042216,Park
938,Rieteiland Oost,52.34671465,5.00315,IJburg Zuid,52.35085194409566,5.003502478395611,Arcade
939,Rieteiland Oost,52.34671465,5.00315,Tramhalte IJburg,52.3509532030589,5.004230618495164,Tram Station
940,Rieteiland Oost,52.34671465,5.00315,De Groene tunnel,52.349713,5.004307,Tunnel
941,Rieteiland Oost,52.34671465,5.00315,Speeltuin Theo van Goghpark,52.35011060657066,5.006201035501714,Playground
942,De Eenhoorn,52.35009255,4.9202385,De Vergulden Eenhoorn,52.35108327763757,4.9207258485327765,Café
943,De Eenhoorn,52.35009255,4.9202385,Hotel Casa Amsterdam,52.349943771671555,4.918621131324306,Hotel
944,De Eenhoorn,52.35009255,4.9202385,House of Watt,52.34951588594552,4.922106126946444,Restaurant
945,De Eenhoorn,52.35009255,4.9202385,Hopp,52.35017974632021,4.9180385967352205,Roof Deck
946,De Eenhoorn,52.35009255,4.9202385,East57,52.35014026936412,4.918337247482988,Coffee Shop
947,De Eenhoorn,52.35009255,4.9202385,Sportcity,52.349012503807906,4.916925592194181,Gym
948,De Eenhoorn,52.35009255,4.9202385,Club Dauphine,52.34829032034734,4.917265459748187,Jazz Club
949,De Eenhoorn,52.35009255,4.9202385,Pizza Heart Bar,52.349253,4.914,Pizza Place
950,De Eenhoorn,52.35009255,4.9202385,Eddy Spaghetti,52.35396737630543,4.920498683101644,Italian Restaurant
951,De Eenhoorn,52.35009255,4.9202385,Lidl,52.35066686996993,4.924255140199453,Supermarket
952,De Eenhoorn,52.35009255,4.9202385,Café-Restaurant Dauphine,52.34849054831966,4.917228572877027,French Restaurant
953,De Eenhoorn,52.35009255,4.9202385,Bax Music Amsterdam,52.35051007042386,4.923229597613411,Music Store
954,De Eenhoorn,52.35009255,4.9202385,MEININGER Hotel Amsterdam Oost,52.34584107158309,4.919486480876925,Hotel
955,De Eenhoorn,52.35009255,4.9202385,Krugerplein,52.35395344429561,4.919992089271545,Plaza
956,De Eenhoorn,52.35009255,4.9202385,Intratuin,52.34896904046856,4.925927094730136,Garden Center
957,De Eenhoorn,52.35009255,4.9202385,Vomar,52.35052853679892,4.923880186678817,Grocery Store
958,De Eenhoorn,52.35009255,4.9202385,Starbucks,52.34665355873868,4.91797850350012,Coffee Shop
959,De Eenhoorn,52.35009255,4.9202385,Station Amsterdam Amstel,52.346591088296925,4.917637139921404,Train Station
960,De Eenhoorn,52.35009255,4.9202385,Julia's,52.3466754778035,4.91818253493216,Italian Restaurant
961,De Eenhoorn,52.35009255,4.9202385,Etos,52.34672042725686,4.918208057504255,Drugstore
962,De Eenhoorn,52.35009255,4.9202385,Amsterdam Centraal Spoor 11b,52.3541742869791,4.919146020771599,Platform
963,Don Bosco,52.352698,4.92609405,La Vallade,52.35427040366714,4.926787448198346,French Restaurant
964,Don Bosco,52.352698,4.92609405,Park Frankendael,52.35142402892701,4.929727839576025,Park
965,Don Bosco,52.352698,4.92609405,Pure Markt Frankendael,52.35148729147175,4.92978298969942,Farmers Market
966,Don Bosco,52.352698,4.92609405,De Kas,52.35219900901102,4.930378153516238,French Restaurant
967,Don Bosco,52.352698,4.92609405,Mr. & Mrs. Watson,52.355305924111526,4.929017292759314,Vegetarian / Vegan Restaurant
968,Don Bosco,52.352698,4.92609405,Rum Baba Cafe,52.35575643071042,4.925584217372802,Coffee Shop
969,Don Bosco,52.352698,4.92609405,Gewoon Kaas,52.35433212354075,4.929689513642903,Cheese Shop
970,Don Bosco,52.352698,4.92609405,Café Cliche,52.354533,4.929517,Restaurant
971,Don Bosco,52.352698,4.92609405,Bar Wisse,52.3551799,4.9288834,Bar
972,Don Bosco,52.352698,4.92609405,SLA,52.353992372716434,4.930234084434897,Salad Place
973,Don Bosco,52.352698,4.92609405,Spaghetteria,52.35481417420031,4.92178769771623,Italian Restaurant
974,Don Bosco,52.352698,4.92609405,The Cottage,52.35634825222423,4.927312165034022,Comfort Food Restaurant
975,Don Bosco,52.352698,4.92609405,De Vergulden Eenhoorn,52.35108327763757,4.9207258485327765,Café
976,Don Bosco,52.352698,4.92609405,IJscuypje,52.35293096984482,4.932192642718176,Ice Cream Shop
977,Don Bosco,52.352698,4.92609405,Volendammer Vishandel Tol & De Geus,52.35383754018223,4.9303816795651825,Fish Market
978,Don Bosco,52.352698,4.92609405,Dorstlust Drankerij,52.356247,4.92699,Liquor Store
979,Don Bosco,52.352698,4.92609405,TrainMore Amsterdam-Oost,52.35622314724411,4.929161353390213,Gym / Fitness Center
980,Don Bosco,52.352698,4.92609405,Café Mojo,52.354931146278865,4.927984858524479,Café
981,Don Bosco,52.352698,4.92609405,Marqt,52.356835021876066,4.927097260951996,Organic Grocery
982,Don Bosco,52.352698,4.92609405,Safak Doner en Afhaalcentrum,52.3563051662697,4.927572741864686,Turkish Restaurant
983,Don Bosco,52.352698,4.92609405,Rum Baba Roastery,52.356075,4.9261136,Coffee Shop
984,Don Bosco,52.352698,4.92609405,Eddy Spaghetti,52.35396737630543,4.920498683101644,Italian Restaurant
985,Don Bosco,52.352698,4.92609405,Meram Oost,52.355948158761365,4.925698339837538,Turkish Restaurant
986,Don Bosco,52.352698,4.92609405,Jacobsz,52.3550368176917,4.928401794117462,Restaurant
987,Don Bosco,52.352698,4.92609405,Lidl,52.35066686996993,4.924255140199453,Supermarket
988,Don Bosco,52.352698,4.92609405,Coffeecompany,52.35445404520954,4.929348064760197,Coffee Shop
989,Don Bosco,52.352698,4.92609405,Bagels & Beans,52.35596217765088,4.929067735036153,Bagel Shop
990,Don Bosco,52.352698,4.92609405,Helal Et Gida,52.35578056268508,4.925205906617126,Grocery Store
991,Don Bosco,52.352698,4.92609405,Elsa's Café,52.35313,4.93191,Bar
992,Don Bosco,52.352698,4.92609405,House of Watt,52.34951588594552,4.922106126946444,Restaurant
993,Don Bosco,52.352698,4.92609405,Nomads,52.35631119198156,4.929987520679154,Restaurant
994,Don Bosco,52.352698,4.92609405,Kediri Indonesische Traiteur,52.355335,4.928988,Asian Restaurant
995,Don Bosco,52.352698,4.92609405,Le Perron,52.35376,4.93101,Bakery
996,Don Bosco,52.352698,4.92609405,Bax Music Amsterdam,52.35051007042386,4.923229597613411,Music Store
997,Don Bosco,52.352698,4.92609405,Banketbakkerij Kwekkeboom,52.35641192035573,4.927318078654661,Bakery
998,Don Bosco,52.352698,4.92609405,Burger 'n Shake,52.357003,4.927439,Burger Joint
999,Don Bosco,52.352698,4.92609405,Patisserie Kwekkeboom,52.356369565188935,4.927326066797322,Bakery
1000,Don Bosco,52.352698,4.92609405,Krugerplein,52.35395344429561,4.919992089271545,Plaza
1001,Don Bosco,52.352698,4.92609405,Intratuin,52.34896904046856,4.925927094730136,Garden Center
1002,Don Bosco,52.352698,4.92609405,Yatta Sushi,52.35608105007345,4.92775240885747,Sushi Restaurant
1003,Don Bosco,52.352698,4.92609405,Meram Café Oost,52.35628064199374,4.927630026577957,Hookah Bar
1004,Don Bosco,52.352698,4.92609405,Jumbo,52.355778,4.928069,Supermarket
1005,Don Bosco,52.352698,4.92609405,Thai Food Cafe,52.35602517278194,4.929231585053833,Thai Restaurant
1006,Don Bosco,52.352698,4.92609405,Fit For Free,52.35363601625904,4.933068201372605,Gym / Fitness Center
1007,Don Bosco,52.352698,4.92609405,Febo,52.356250494774976,4.927600225077124,Snack Place
1008,Don Bosco,52.352698,4.92609405,Michel Inn,52.35521336648404,4.9229926540577145,Mediterranean Restaurant
1009,Don Bosco,52.352698,4.92609405,Meram Amsterdam Oost,52.35599697993547,4.925630264162696,Turkish Restaurant
1010,Don Bosco,52.352698,4.92609405,Vomar Voordeelmarkt,52.35343314750538,4.9315661667395805,Supermarket
1011,Don Bosco,52.352698,4.92609405,Cafe Leuten,52.35626048790518,4.929995257090926,Bar
1012,Don Bosco,52.352698,4.92609405,'t Oostpoortje,52.35623395991122,4.930228703157058,Breakfast Spot
1013,Don Bosco,52.352698,4.92609405,Vomar,52.35052853679892,4.923880186678817,Grocery Store
1014,Don Bosco,52.352698,4.92609405,Sportfondsenbad Oost,52.35655086682681,4.928948784253375,Gym Pool
1015,Don Bosco,52.352698,4.92609405,Kruidvat,52.3569227375,4.9269872125,Drugstore
1016,Don Bosco,52.352698,4.92609405,Albert Heijn,52.354681174653486,4.9200170432495165,Supermarket
1017,Don Bosco,52.352698,4.92609405,Linnaeushof,52.35304741073111,4.932502888276119,Plaza
1018,Don Bosco,52.352698,4.92609405,Fysioworld,52.353788046477526,4.932379258084758,Gym
1019,Don Bosco,52.352698,4.92609405,Universal Nails / Linneausstr,52.35711870449024,4.927196284834263,Cosmetics Shop
1020,Don Bosco,52.352698,4.92609405,Amsterdam Centraal Spoor 11b,52.3541742869791,4.919146020771599,Platform
1021,Frankendael,52.35014405,4.9294634,Park Frankendael,52.35142402892701,4.929727839576025,Park
1022,Frankendael,52.35014405,4.9294634,Pure Markt Frankendael,52.35148729147175,4.92978298969942,Farmers Market
1023,Frankendael,52.35014405,4.9294634,De Kas,52.35219900901102,4.930378153516238,French Restaurant
1024,Frankendael,52.35014405,4.9294634,Merkelbach,52.35124884324287,4.933387851795627,French Restaurant
1025,Frankendael,52.35014405,4.9294634,IJscuypje,52.35293096984482,4.932192642718176,Ice Cream Shop
1026,Frankendael,52.35014405,4.9294634,La Vallade,52.35427040366714,4.926787448198346,French Restaurant
1027,Frankendael,52.35014405,4.9294634,SLA,52.353992372716434,4.930234084434897,Salad Place
1028,Frankendael,52.35014405,4.9294634,Gewoon Kaas,52.35433212354075,4.929689513642903,Cheese Shop
1029,Frankendael,52.35014405,4.9294634,Volendammer Vishandel Tol & De Geus,52.35383754018223,4.9303816795651825,Fish Market
1030,Frankendael,52.35014405,4.9294634,Café Cliche,52.354533,4.929517,Restaurant
1031,Frankendael,52.35014405,4.9294634,Elsa's Café,52.35313,4.93191,Bar
1032,Frankendael,52.35014405,4.9294634,'t Wethoudertje,52.35143682231926,4.935975368900113,Fast Food Restaurant
1033,Frankendael,52.35014405,4.9294634,Lidl,52.35066686996993,4.924255140199453,Supermarket
1034,Frankendael,52.35014405,4.9294634,Intratuin,52.34896904046856,4.925927094730136,Garden Center
1035,Frankendael,52.35014405,4.9294634,Coffeecompany,52.35445404520954,4.929348064760197,Coffee Shop
1036,Frankendael,52.35014405,4.9294634,Le Perron,52.35376,4.93101,Bakery
1037,Frankendael,52.35014405,4.9294634,Bax Music Amsterdam,52.35051007042386,4.923229597613411,Music Store
1038,Frankendael,52.35014405,4.9294634,Fit For Free,52.35363601625904,4.933068201372605,Gym / Fitness Center
1039,Frankendael,52.35014405,4.9294634,Vomar Voordeelmarkt,52.35343314750538,4.9315661667395805,Supermarket
1040,Frankendael,52.35014405,4.9294634,Vomar,52.35052853679892,4.923880186678817,Grocery Store
1041,Frankendael,52.35014405,4.9294634,Linnaeushof,52.35304741073111,4.932502888276119,Plaza
1042,Frankendael,52.35014405,4.9294634,Tennispark Linaeushof,52.35231875161363,4.934963909470532,Tennis Court
1043,Frankendael,52.35014405,4.9294634,Fysioworld,52.353788046477526,4.932379258084758,Gym
1044,De Wetbuurt,52.3431784,4.92696715,"The Lobby, Fizeaustraat",52.34542439900525,4.925503247301483,French Restaurant
1045,De Wetbuurt,52.3431784,4.92696715,Café De Omval,52.343191060193604,4.920257431465838,Gastropub
1046,De Wetbuurt,52.3431784,4.92696715,Taba Voetbal,52.34269172673356,4.929162520792225,Soccer Field
1047,De Wetbuurt,52.3431784,4.92696715,Vishandel Zwaan,52.345605576751495,4.925823914262989,Fish & Chips Shop
1048,De Wetbuurt,52.3431784,4.92696715,ASV Wartburgia,52.34056225646492,4.929711926936829,Soccer Field
1049,De Wetbuurt,52.3431784,4.92696715,A.V.V. Fit,52.34049867256114,4.929582437146442,Soccer Field
1050,De Wetbuurt,52.3431784,4.92696715,JOS Watergraafsmeer,52.34118235448377,4.931459607796649,Soccer Field
1051,De Wetbuurt,52.3431784,4.92696715,Amstel Skatebaan,52.34320218456928,4.920449498801588,Skate Park
1052,De Wetbuurt,52.3431784,4.92696715,24/7 Pizza,52.33918184418033,4.926845975133563,Pizza Place
1053,De Wetbuurt,52.3431784,4.92696715,DVVA,52.340693974229715,4.932244738389512,Soccer Field
1054,De Wetbuurt,52.3431784,4.92696715,Voetbalkantine D.V.V.A.,52.340672597957806,4.932343136844979,Sports Bar
1055,De Wetbuurt,52.3431784,4.92696715,Metro 53 Gaasperplas-Centraal Station,52.342191989290605,4.9201780990110064,Moving Target
1056,Tuindorp Frankendael,52.34697215,4.93384455,Merkelbach,52.35124884324287,4.933387851795627,French Restaurant
1057,Tuindorp Frankendael,52.34697215,4.93384455,Tot Zover (Nederlands Uitvaartmuseum),52.34606304054166,4.938405744242209,Museum
1058,Tuindorp Frankendael,52.34697215,4.93384455,Wong Koen,52.34846850742392,4.938520881297928,Chinese Restaurant
1059,Tuindorp Frankendael,52.34697215,4.93384455,Kruidvat,52.34844753848739,4.93852734380247,Drugstore
1060,Tuindorp Frankendael,52.34697215,4.93384455,Grand Cafe Frankendael,52.34922677707089,4.937797215158864,Café
1061,Tuindorp Frankendael,52.34697215,4.93384455,'t Hoekje,52.34899951406097,4.938355388489091,Fast Food Restaurant
